,route,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,state,From,To
1910,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),18:51,05h 59m,00:50,4.0,356.0,2,Kerala,Mysore,Kozhikode
1911,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),19:10,06h 10m,01:20,4.0,419.0,17,Kerala,Mysore,Kozhikode
1912,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),19:50,05h 35m,01:25,4.0,419.0,5,Kerala,Mysore,Kozhikode
1913,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),21:50,06h 34m,04:24,3.6,419.0,37,Kerala,Mysore,Kozhikode
1914,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),22:30,05h 55m,04:25,4.0,473.0,34,Kerala,Mysore,Kozhikode
1915,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,KSRTC (Kerala) - 1077,Super Fast Non AC Seater (2+3),22:30,07h 20m,05:50,4.4,319.0,46,Kerala,Mysore,Kozhikode
1916,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),23:36,06h 00m,05:36,4.2,419.0,27,Kerala,Mysore,Kozhikode
1917,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,07h 00m,06:00,4.3,750.0,21,Kerala,Mysore,Kozhikode
1918,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),00:10,06h 00m,06:10,4.2,601.0,12,Kerala,Mysore,Kozhikode
1919,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),00:30,06h 00m,06:30,4.2,601.0,26,Kerala,Mysore,Kozhikode
1920,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,National travels and logistics,NON A/C Sleeper (2+1),00:40,05h 35m,06:15,3.4,649.0,20,Kerala,Mysore,Kozhikode
1921,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,VE A/C Sleeper (2+1),00:45,06h 45m,07:30,4.2,833.0,19,Kerala,Mysore,Kozhikode
1922,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),17:30,05h 46m,23:16,2.5,600.0,26,Kerala,Mysore,Kozhikode
1923,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,1.6,550.0,29,Kerala,Mysore,Kozhikode
1924,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),23:59,05h 41m,05:40,3.6,899.0,21,Kerala,Mysore,Kozhikode
1925,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,FAST LINE BUS,A/C Sleeper (2+1),23:59,06h 16m,06:15,0.0,2429.0,34,Kerala,Mysore,Kozhikode
1926,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,06h 00m,23:30,1.6,1200.0,34,Kerala,Mysore,Kozhikode
1927,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:04,07h 46m,02:50,3.8,548.0,37,Kerala,Bangalore,Kalpetta (kerala)
1928,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,06h 05m,02:05,3.8,473.0,36,Kerala,Bangalore,Kalpetta (kerala)
1929,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),20:31,07h 10m,03:41,3.8,548.0,27,Kerala,Bangalore,Kalpetta (kerala)
1930,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),21:31,07h 15m,04:46,3.8,548.0,32,Kerala,Bangalore,Kalpetta (kerala)
1931,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,07h 49m,06:01,4.3,548.0,24,Kerala,Bangalore,Kalpetta (kerala)
1932,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:32,06h 43m,05:15,4.1,524.0,14,Kerala,Bangalore,Kalpetta (kerala)
1933,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),23:00,08h 30m,07:30,3.6,377.0,27,Kerala,Bangalore,Kalpetta (kerala)
1934,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),23:30,08h 05m,07:35,3.3,377.0,20,Kerala,Bangalore,Kalpetta (kerala)
1935,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:41,07h 34m,07:15,4.4,524.0,18,Kerala,Bangalore,Kalpetta (kerala)
1936,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DLT BUS,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.1,899.0,13,Kerala,Bangalore,Kalpetta (kerala)
1937,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,MMK Travels,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,4.2,700.0,20,Kerala,Bangalore,Kalpetta (kerala)
1938,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DLT BUS,A/C Sleeper (2+1),22:30,06h 50m,05:20,4.5,899.0,13,Kerala,Bangalore,Kalpetta (kerala)
1939,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,08h 30m,07:30,3.9,599.0,22,Kerala,Bangalore,Kalpetta (kerala)
1940,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,08h 20m,07:20,4.1,599.0,22,Kerala,Bangalore,Kalpetta (kerala)
1941,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Suraj Holidays,VE A/C Sleeper (2+1),22:30,07h 45m,06:15,4.3,900.0,21,Kerala,Bangalore,Kalpetta (kerala)
1942,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,FAST LINE BUS,A/C Sleeper (2+1),21:15,06h 45m,04:00,0.0,2699.0,34,Kerala,Bangalore,Kalpetta (kerala)
1943,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,4.1,599.0,29,Kerala,Bangalore,Kalpetta (kerala)
1944,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Silver Line Travels,NON A/C Semi Sleeper (2+2),22:00,06h 20m,04:20,4.4,599.0,34,Kerala,Bangalore,Kalpetta (kerala)
1945,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,MMK Travels,A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,3.9,700.0,23,Kerala,Bangalore,Kalpetta (kerala)
1946,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Suraj Holidays,VE A/C Sleeper (2+1),22:30,07h 45m,06:15,4.1,900.0,21,Kerala,Bangalore,Kalpetta (kerala)
1947,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,3.2,500.0,31,Kerala,Bangalore,Kalpetta (kerala)
1948,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DA Transports,A/C Sleeper (2+1),21:45,06h 30m,04:15,3.2,699.0,28,Kerala,Bangalore,Kalpetta (kerala)
1949,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,06h 45m,04:00,4.2,699.0,39,Kerala,Bangalore,Kalpetta (kerala)
1950,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Vijay Lines,A/C Seater / Sleeper (2+1),22:20,06h 25m,04:45,2.7,899.0,40,Kerala,Bangalore,Kalpetta (kerala)
1951,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,P K Travels,A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.8,750.0,35,Kerala,Bangalore,Kalpetta (kerala)
1952,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:30,06h 25m,03:55,3.6,699.0,35,Kerala,Bangalore,Kalpetta (kerala)
1953,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.3,699.0,35,Kerala,Bangalore,Kalpetta (kerala)
1954,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,06h 46m,04:01,3.3,699.0,39,Kerala,Bangalore,Kalpetta (kerala)
1955,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,3.2,550.0,25,Kerala,Bangalore,Kalpetta (kerala)
1956,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 30m,04:30,3.3,600.0,23,Kerala,Bangalore,Kalpetta (kerala)
1957,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),22:00,06h 20m,04:20,1.9,1500.0,8,Kerala,Bangalore,Kalpetta (kerala)
1958,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,MMK Travels,A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,4.5,750.0,2,Kerala,Kalpetta (kerala),Bangalore
1959,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DLT BUS,A/C Sleeper (2+1),23:45,06h 45m,06:30,4.2,999.0,12,Kerala,Kalpetta (kerala),Bangalore
1960,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Silver Line Travels,NON A/C Semi Sleeper (2+2),22:45,07h 00m,05:45,4.3,699.0,11,Kerala,Kalpetta (kerala),Bangalore
1961,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,MMK Travels,A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,4.6,750.0,2,Kerala,Kalpetta (kerala),Bangalore
1962,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:58,07h 17m,07:15,3.9,900.0,18,Kerala,Kalpetta (kerala),Bangalore
1963,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),23:55,06h 50m,06:45,3.8,849.0,11,Kerala,Kalpetta (kerala),Bangalore
1964,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,Non A/C Seater / Sleeper (2+1),23:10,07h 20m,06:30,3.2,600.0,3,Kerala,Kalpetta (kerala),Bangalore
1965,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:30,07h 45m,07:15,3.7,899.0,19,Kerala,Kalpetta (kerala),Bangalore
1966,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),22:30,07h 30m,06:00,3.7,999.0,8,Kerala,Kalpetta (kerala),Bangalore
1967,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),23:50,06h 55m,06:45,4.4,849.0,11,Kerala,Kalpetta (kerala),Bangalore
1968,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),22:20,06h 55m,05:15,4.7,799.0,11,Kerala,Kalpetta (kerala),Bangalore
1969,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,P K Travels,A/C Seater / Sleeper (2+1),23:50,06h 55m,06:45,4.0,810.0,11,Kerala,Kalpetta (kerala),Bangalore
1970,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DLT BUS,A/C Sleeper (2+1),23:59,06h 31m,06:30,3.8,999.0,12,Kerala,Kalpetta (kerala),Bangalore
1971,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),16:45,06h 45m,23:30,3.2,800.0,6,Kerala,Kalpetta (kerala),Bangalore
1972,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:59,07h 16m,07:15,3.1,900.0,10,Kerala,Kalpetta (kerala),Bangalore
1973,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,2.6,600.0,10,Kerala,Kalpetta (kerala),Bangalore
1974,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),16:30,07h 00m,23:30,2.0,800.0,6,Kerala,Kalpetta (kerala),Bangalore
1975,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),22:56,06h 19m,05:15,2.9,799.0,10,Kerala,Kalpetta (kerala),Bangalore
1976,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Bharathi Travels,A/C Sleeper (2+1),17:00,06h 48m,23:48,1.6,890.0,23,Kerala,Kalpetta (kerala),Bangalore
1977,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,2.7,700.0,14,Kerala,Kalpetta (kerala),Bangalore
1978,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Bharathi Travels,A/C Sleeper (2+1),17:20,06h 28m,23:48,1.5,890.0,23,Kerala,Kalpetta (kerala),Bangalore
1979,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),15:50,07h 20m,23:10,3.7,849.0,14,Kerala,Kalpetta (kerala),Bangalore
1980,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:25,06h 20m,05:45,3.6,999.0,7,Kerala,Kalpetta (kerala),Bangalore
1981,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:45,06h 45m,06:30,3.2,1099.0,1,Kerala,Kalpetta (kerala),Bangalore
1982,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:26,06h 19m,05:45,3.2,999.0,7,Kerala,Kalpetta (kerala),Bangalore
1983,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),15:50,07h 20m,23:10,3.1,849.0,14,Kerala,Kalpetta (kerala),Bangalore
1984,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:50,06h 40m,06:30,2.9,899.0,17,Kerala,Kalpetta (kerala),Bangalore
1985,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),00:00,07h 45m,07:45,4.0,949.0,10,Kerala,Kalpetta (kerala),Bangalore
1986,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),00:00,07h 45m,07:45,3.7,949.0,10,Kerala,Kalpetta (kerala),Bangalore
1987,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,06h 35m,06:30,3.2,899.0,26,Kerala,Kalpetta (kerala),Bangalore
1988,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Kadamba Transport Corporation Limited (KTCL) - 89821,A/C Sleeper (2+1),19:15,10h 35m,05:50,3.7,800.0,8,Goa,Pune,Goa
1989,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,11h 05m,08:05,4.4,449.0,24,Goa,Pune,Goa
1990,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Amrutyog,A/C Sleeper (2+1),22:00,11h 30m,09:30,4.3,625.0,18,Goa,Pune,Goa
1991,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,AdZingbus Plus,Bharat Benz A/C Sleeper (2+1),23:00,11h 25m,10:25,4.0,671.0,9,Goa,Pune,Goa
1992,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Travels,Bharat Benz A/C Sleeper (2+1),21:00,11h 30m,08:30,4.4,625.0,14,Goa,Pune,Goa
1993,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),23:05,10h 25m,09:30,4.2,1110.0,11,Goa,Pune,Goa
1994,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Travels,Non A/C Seater / Sleeper (2+1),21:15,10h 30m,07:45,4.2,399.0,38,Goa,Pune,Goa
1995,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Vip Yellows,A/C Sleeper (2+1),20:30,12h 00m,08:30,4.0,700.0,14,Goa,Pune,Goa
1996,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Atmaram Divine,NON A/C Sleeper (1+2),19:45,11h 00m,06:45,4.0,555.0,16,Goa,Pune,Goa
1997,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,IntrCity SmartBus,AC Sleeper (2+1),22:00,10h 15m,08:15,4.3,699.0,12,Goa,Pune,Goa
1998,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray National Express,NON A/C Sleeper (2+1),20:00,10h 45m,06:45,4.3,555.0,11,Goa,Pune,Goa
1999,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Gogte Anand Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),23:30,12h 00m,11:30,4.2,699.0,24,Goa,Pune,Goa
2000,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,NON A/C Sleeper (2+1),20:30,10h 30m,07:00,4.0,600.0,17,Goa,Pune,Goa
2001,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Indumati Travels,A/C Sleeper (2+1),22:20,10h 10m,08:30,4.2,674.0,18,Goa,Pune,Goa
2002,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,10h 15m,08:45,4.6,699.0,9,Goa,Pune,Goa
2003,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Dolphin Travel House (38),Bharat Benz A/C Sleeper (2+1),20:30,11h 00m,07:30,4.1,610.0,15,Goa,Pune,Goa
2004,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:30,11h 00m,09:30,4.0,828.0,17,Goa,Pune,Goa
2005,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),20:00,11h 15m,07:15,4.2,350.0,27,Goa,Pune,Goa
2006,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Traveltime Travels (Kelkar),NON A/C Seater/ Sleeper (2+1),21:00,11h 45m,08:45,3.1,360.0,22,Goa,Pune,Goa
2007,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),22:30,10h 15m,08:45,4.3,699.0,13,Goa,Pune,Goa
2008,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Dolphin Travel House (37),Bharat Benz A/C Sleeper (2+1),19:45,10h 15m,06:00,4.3,710.0,10,Goa,Pune,Goa
2009,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,IntrCity SmartBus,AC Sleeper (2+1),23:30,10h 20m,09:50,4.3,699.0,14,Goa,Pune,Goa
2010,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,VE A/C Sleeper (2+1),21:00,10h 30m,07:30,4.6,606.0,6,Goa,Pune,Goa
2011,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Rajdhani Travels Corporation,VE A/C Sleeper (2+1),23:15,10h 20m,09:35,4.1,799.0,15,Goa,Pune,Goa
2012,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,11h 15m,09:30,4.1,918.0,22,Goa,Pune,Goa
2013,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,IntrCity SmartBus,AC Sleeper (2+1),22:05,11h 05m,09:10,4.0,699.0,9,Goa,Pune,Goa
2014,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Gogte Shreyas,A/C Sleeper (2+1),21:45,12h 15m,10:00,4.1,599.0,4,Goa,Pune,Goa
2015,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,KVT Narmada Benz,Bharat Benz A/C Sleeper (2+1),22:00,10h 00m,08:00,4.0,800.0,1,Goa,Pune,Goa
2016,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Humsafar Travels,A/C Sleeper (2+1),22:15,11h 00m,09:15,4.1,1350.0,15,Goa,Pune,Goa
2017,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Prasanna - Purple Bus,Volvo A/C Sleeper (2+1),21:45,11h 00m,08:45,3.3,918.0,9,Goa,Pune,Goa
2018,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Pearl,Volvo Multi-Axle A/C Sleeper (2+1),22:30,11h 15m,09:45,3.9,751.0,20,Goa,Pune,Goa
2019,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Gogte Anand Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),19:30,13h 30m,09:00,3.8,699.0,27,Goa,Pune,Goa
2020,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,IntrCity SmartBus,AC Sleeper (2+1),21:55,10h 25m,08:20,3.9,699.0,11,Goa,Pune,Goa
2021,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Dolphin travel house,A/C Sleeper (2+1),23:45,11h 00m,10:45,3.5,610.0,17,Goa,Pune,Goa
2022,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa,Shreyash Travels,Bharat Benz A/C Sleeper (2+1),21:45,10h 45m,08:30,3.7,606.0,10,Goa,Pune,Goa
2023,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,12h 00m,07:00,3.4,900.0,15,Goa,Goa,Pune
2024,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Atmaram Gobus,VE A/C Sleeper (2+1),21:32,09h 30m,07:02,4.7,900.0,18,Goa,Goa,Pune
2025,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Amrutyog Travels,A/C Sleeper (2+1),19:00,11h 22m,06:22,4.1,899.0,16,Goa,Goa,Pune
2026,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,10h 30m,06:30,4.2,500.0,14,Goa,Goa,Pune
2027,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Indumati Travels,A/C Sleeper (2+1),21:00,10h 00m,07:00,4.2,855.0,17,Goa,Goa,Pune
2028,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,10h 00m,07:30,4.4,900.0,12,Goa,Goa,Pune
2029,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,11h 30m,10:00,4.4,901.0,11,Goa,Goa,Pune
2030,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune,Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,09h 30m,07:45,4.2,918.0,9,Goa,Goa,Pune
